1559117614.438188, 0
1559117614.468748, 0
1559117614.505632, 0
1559117614.535855, 2
1559117614.551558, 7
1559117614.567794, 3
1559117614.590377, 9
1559117614.609451, 8
1559117614.625118, 9
1559117614.640179, 9
1559117614.656377, 10
1559117614.676150, 7
1559117614.690513, 10
1559117614.705777, 5
1559117614.721874, 8
1559117614.747750, 7
1559117614.776109, 1
1559117614.802910, 3
1559117614.825999, 2
1559117614.850817, 4
1559117614.886399, 4
1559117614.909609, 2
1559117614.935945, 4
1559117614.965091, 4
1559117614.990565, 5
1559117615.022746, 5
1559117615.050701, 5
1559117615.075570, 6
1559117615.105637, 7
1559117615.129263, 6
1559117615.154541, 7
1559117615.188518, 8
1559117615.208478, 9
1559117615.228280, 9
1559117615.249091, 8
1559117615.268511, 9
1559117615.288906, 8
1559117615.307038, 9
1559117615.324665, 9
1559117615.344332, 8
1559117615.370611, 8
1559117615.396763, 10
1559117615.421830, 5
1559117615.447857, 2
1559117615.472224, 1
1559117615.500742, 2
1559117615.523874, 0
1559117615.547224, 2
1559117615.582376, 2
1559117615.608063, 0
1559117615.634219, 1
1559117615.659937, 2
1559117615.683015, 4
1559117615.706064, 4
1559117615.730921, 2
1559117615.754617, 2
1559117615.780576, 3
1559117615.806779, 3
1559117615.834817, 3
1559117615.862053, 5
1559117615.886356, 4
1559117615.908961, 4
1559117615.937417, 6
1559117615.960869, 6
1559117615.987390, 7
1559117616.023164, 7
1559117616.058066, 7
1559117616.081894, 7
1559117616.108273, 9
1559117616.130357, 9
1559117616.156551, 9
1559117616.180814, 9
1559117616.209372, 8
1559117616.239771, 10
1559117616.266960, 5
1559117616.292267, 4
1559117616.318353, 3
1559117616.339699, 2
1559117616.360307, 3
1559117616.380108, 2
1559117616.399195, 3
1559117616.417779, 5
1559117616.440620, 4
1559117616.464165, 3
1559117616.490141, 6
1559117616.514149, 7
1559117616.538955, 6
1559117616.561375, 6
1559117616.586649, 6
1559117616.613668, 8
1559117616.637801, 7
1559117616.661012, 9
1559117616.685458, 8
1559117616.709515, 8
1559117616.733318, 8
1559117616.759425, 8
1559117616.780351, 8
1559117616.806384, 2
1559117616.833182, 3
1559117616.857007, 3
1559117616.880703, 3
1559117616.909215, 3
1559117616.936885, 5
1559117616.960960, 4
1559117616.995178, 4
1559117617.044640, 6
1559117617.071165, 5
1559117617.091244, 6
1559117617.111554, 7
1559117617.130998, 7
1559117617.149421, 7
1559117617.167847, 8
1559117617.185558, 9
1559117617.204093, 8
1559117617.220323, 8
1559117617.238029, 9
1559117617.255553, 9
1559117617.273036, 7
1559117617.290615, 10
1559117617.308879, 9
1559117617.325470, 10
1559117617.342030, 9
1559117617.359833, 8
1559117617.376189, 9
1559117617.392076, 7
1559117617.409166, 5
1559117617.428024, 3
1559117617.446190, 2
1559117617.464728, 2
1559117617.483282, 3
1559117617.501967, 4
1559117617.519290, 4
1559117617.539833, 5
1559117617.557322, 4
1559117617.576105, 4
1559117617.593270, 5
1559117617.613491, 5
1559117617.632259, 6
1559117617.655857, 6
1559117617.675886, 5
1559117617.695113, 6
1559117617.716056, 8
1559117617.733727, 7
1559117617.754332, 7
1559117617.771564, 7
1559117617.789969, 9
1559117617.807494, 9
1559117617.823062, 7
1559117617.839688, 9
1559117617.855435, 8
1559117617.872267, 10
1559117617.888441, 9
1559117617.904741, 10
1559117617.921495, 9
1559117617.937841, 9
1559117617.954525, 9
1559117617.972467, 7
1559117617.991985, 6
1559117618.011371, 3
1559117618.030462, 4
1559117618.050427, 2
1559117618.068618, 2
1559117618.087358, 3
1559117618.106010, 4
1559117618.124598, 4
1559117618.142719, 4
1559117618.160822, 5
1559117618.179612, 6
1559117618.198902, 6
1559117618.218326, 6
1559117618.239961, 8
1559117618.259061, 5
1559117618.279830, 7
1559117618.302998, 6
1559117618.322242, 7
1559117618.342625, 7
1559117618.359912, 7
1559117618.377917, 8
1559117618.395623, 8
1559117618.413532, 8
1559117618.431148, 10
1559117618.449467, 9
1559117618.466779, 8
1559117618.485012, 9
